date,ret_1d,ret_2d,ret_5d,ret_10d,ret_21d,rsi,macd,atr,stoch,ultosc,pe,pb,ps,evebitda,marketcap_log,roe,roa,debt_equity,revenue_growth,fcf_yield,close
2022-10-13,-0.00937956,0.02639097,-0.01917352,-0.01937505,-0.04680989,47.8091,-4.27106978,13.208926,-25.9379,14.0814,,,,,,,,,,,353.176
2022-10-13,0.03653702,0.02681476,0.06038223,-0.01905196,0.04562021,51.4959,-4.09234095,13.649003,-31.6904,30.1088,,,,,,,,,,,366.08
2022-10-14,-0.05723339,-0.02278751,-0.03557816,-0.01422418,-0.04860514,45.8344,-4.09410473,13.624074,30.8387,15.4556,,,,,,,,,,,345.128
2022-10-14,0.03636912,-0.0229458,0.03948038,-0.01397657,0.03767399,49.4219,-3.9993142,14.443926,-4.9087,25.35,,,,,,,,,,,357.68
2022-10-17,-0.01029691,0.02569771,-0.00707674,0.01888992,-0.00899471,48.4088,-3.89861924,14.176431,-5.5895,19.4983,,,,,,,,,,,353.997
2022-10-17,0.03633647,0.0256654,0.03874555,0.01882915,0.0369311,52.1019,-3.58539471,14.161901,-32.7961,30.8535,,,,,,,,,,,366.86
2022-10-18,-0.02372567,0.01174869,-0.02164554,0.03742969,-0.02319315,49.5187,-3.28607589,13.763908,6.741,21.6407,,,,,,,,,,,358.156
2022-10-18,0.03639196,0.01180287,0.07551401,0.0372492,0.0176364,53.2561,-2.79572422,14.0132,-19.2124,26.198,,,,,,,,,,,371.19
2022-10-19,-0.04195156,-0.0070863,-0.00576493,0.03348784,-0.05918675,48.6244,-2.45341203,13.462257,22.08,11.8951,,,,,,,,,,,355.618
2022-10-19,0.03630862,-0.00716614,0.04105402,0.03368675,0.01270101,52.3267,-2.01023745,13.656524,-12.4994,26.2979,,,,,,,,,,,368.53
2022-10-20,-0.0431281,-0.0083854,-0.03877228,-0.00152898,-0.06509717,47.7638,-1.77607398,13.256773,23.0139,12.3905,,,,,,,,,,,352.636
2022-10-20,0.03619596,-0.0084932,0.02022582,-0.00185752,0.01456599,51.427,-1.47749966,13.740146,-11.7459,22.1467,,,,,,,,,,,365.4
2022-10-21,-0.01147783,0.02430268,-0.02689728,0.04658561,-0.03211233,50.1817,-1.21775093,13.562993,-5.3353,13.8401,,,,,,,,,,,361.206
2022-10-21,0.03625078,0.02435687,0.0525339,0.04646611,0.06909868,53.9322,-0.78427115,13.564136,-26.8154,27.2675,,,,,,,,,,,374.3
2022-10-24,-0.02317392,0.01223678,-0.00787996,0.03285056,0.00792833,51.1833,-0.40122494,13.091698,11.3634,13.5732,,,,,,,,,,,365.626
2022-10-24,0.0359493,0.01194229,0.07411041,0.0324647,0.09019267,54.9319,0.14074988,13.186148,-12.7452,27.1163,,,,,,,,,,,378.77
2022-10-25,-0.01928875,0.01596714,0.01659551,0.03715699,0.0316152,52.5179,0.63704311,12.714209,15.5598,16.1063,,,,,,,,,,,371.464
2022-10-25,0.03598195,0.01599916,0.06540312,0.03674668,0.11469322,56.3014,1.29048226,12.789694,-17.104,32.9458,,,,,,,,,,,384.83
2022-10-26,-0.04200556,-0.00753505,-0.01505477,0.03668824,0.03019337,51.0077,1.74731867,12.321144,35.71,15.9206,,,,,,,,,,,368.665
2022-10-26,0.03652367,-0.00701609,0.04513902,0.03690337,0.11053633,54.8185,2.26782388,12.789991,-11.614,26.3701,,,,,,,,,,,382.13
2022-10-27,-0.04038678,-0.00533818,-0.03187422,0.03987398,0.02854538,50.0164,2.5495564,12.28142,24.1278,7.4791,,,,,,,,,,,366.697
2022-10-27,0.0364688,-0.00539084,0.02316779,0.04014778,0.076149,53.7936,2.87440938,12.706533,-15.6864,21.7739,,,,,,,,,,,380.07
2022-10-28,-0.01223196,0.02379076,-0.02444976,0.03935427,0.02551628,52.3136,3.12853666,12.501781,-3.19,11.1032,,,,,,,,,,,375.421
2022-10-28,0.03614342,0.02346936,0.05513135,0.03924659,0.12708908,56.1092,3.53436757,12.615868,-27.1427,24.8185,,,,,,,,,,,388.99
2022-10-31,-0.04185455,-0.00722389,-0.02465391,0.01937225,0.042018,50.8765,3.74619967,11.981163,24.3687,7.5954,,,,,,,,,,,372.709
2022-10-31,0.0362508,-0.00712101,0.05324014,0.01966893,0.0910262,54.6558,4.03235424,12.244723,-13.7811,25.4645,,,,,,,,,,,386.22
2022-11-01,-0.03920563,-0.00437607,-0.0236588,-0.00103913,0.01149757,50.012,4.0993197,11.877243,22.4527,6.614,,,,,,,,,,,371.078
2022-11-01,0.03619724,-0.00442753,0.02421015,-0.00083154,0.07358246,53.7647,4.23034776,12.406868,-5.6768,23.5982,,,,,,,,,,,384.51
2022-11-02,-0.05915321,-0.02509715,-0.06998895,-0.01871618,-0.02539131,47.2905,4.0221353,12.511378,75.1896,4.6209,,,,,,,,,,,361.765
2022-11-02,0.03663981,-0.02468076,0.00620055,-0.01860623,0.05455854,50.9941,3.81451681,13.535208,-1.115,14.3002,,,,,,,,,,,375.02
2022-11-03,-0.04527759,-0.01029674,-0.0729636,-0.02360805,-0.02846444,46.4878,3.33855429,13.013407,11.7368,-0.3861,,,,,,,,,,,358.04
2022-11-03,0.03629483,-0.0106261,-0.00011588,-0.02377194,0.05217561,50.1206,2.91906806,13.238164,-22.964,14.0825,,,,,,,,,,,371.035
2022-11-04,-0.02113278,0.01439504,-0.05543679,-0.03256877,-0.00603722,48.0031,2.42521851,12.926152,4.1466,3.6704,,,,,,,,,,,363.194
2022-11-04,0.03564486,0.01375881,0.03973574,-0.03303427,0.04134483,51.6362,2.1116662,13.113998,-27.8565,17.2425,,,,,,,,,,,376.14
2022-11-07,-0.02518211,0.00956514,-0.02227081,-0.01620836,-0.02039006,48.9417,1.77162448,12.537284,9.2562,5.9227,,,,,,,,,,,366.668
2022-11-07,0.03638714,0.01028872,0.06136186,-0.01607892,0.03934075,52.6869,1.64163119,12.63405,-26.5617,22.3014,,,,,,,,,,,380.01
2022-11-08,-0.02990448,0.00539453,-0.00643875,-0.00655388,-0.02672862,49.3655,1.46505906,12.260189,14.4846,8.4362,,,,,,,,,,,368.646
2022-11-08,0.03603457,0.0050525,0.05158676,-0.00670984,0.028175,53.0884,1.47714772,12.561175,-23.463,24.4647,,,,,,,,,,,381.93
2022-11-09,-0.05466709,-0.02060242,-0.04011538,-0.00197366,-0.06179092,47.2127,1.27037262,12.258234,43.9414,7.0081,,,,,,,,,,,361.051
2022-11-09,0.03633559,-0.02031786,0.02045993,-0.00226655,0.01493226,50.8906,1.143668,12.81686,-8.2701,19.7897,,,,,,,,,,,374.17
2022-11-10,0.01796777,0.05495623,0.00232362,0.06382806,-0.00323712,52.709,1.17844696,13.392085,-34.3782,17.9052,,,,,,,,,,,380.893
2022-11-10,0.03568456,0.0542935,0.07009163,0.06320158,0.07577919,56.2371,1.52678403,13.44565,-41.5858,29.88,,,,,,,,,,,394.485
2022-11-11,-0.02511122,0.00967726,0.00693583,0.05888038,0.0118636,53.1263,1.89186855,12.895247,13.5537,18.8418,,,,,,,,,,,384.579
2022-11-11,0.03619802,0.01017783,0.10372219,0.05944595,0.06147498,56.7472,2.46610119,13.029229,-14.962,31.7961,,,,,,,,,,,398.5
2022-11-14,-0.04314429,-0.008508,0.01907422,0.0399244,-0.01975115,51.46,2.86139657,12.480713,23.0826,16.7361,,,,,,,,,,,381.307
2022-11-14,0.03570089,-0.00898369,0.03682662,0.03923581,0.05959341,55.0325,3.33448128,12.93659,-9.3686,30.8676,,,,,,,,,,,394.92
2022-11-15,-0.02623316,0.00853118,-0.02515939,0.04316879,-0.00429807,51.9018,3.65863524,12.57112,10.8223,18.5315,,,,,,,,,,,384.56
2022-11-15,0.03632723,0.00914109,0.03627603,0.04346346,0.07397906,55.5721,4.08699402,12.939611,-15.3754,23.9279,,,,,,,,,,,398.53
2022-11-16,-0.04241588,-0.0076295,-0.04234379,0.05698641,-0.00750046,50.5459,4.27920256,12.282496,25.31,4.7583,,,,,,,,,,,381.626
2022-11-16,0.03638117,-0.00757785,0.0372482,0.0570329,0.09327879,54.2092,4.52507876,12.551889,-12.6179,20.7318,,,,,,,,,,,395.51
2022-11-17,-0.03805719,-0.00306059,-0.03662007,-0.00114205,0.01450056,49.8942,4.54124414,12.038897,18.8386,4.1016,,,,,,,,,,,380.458
2022-11-17,0.03643503,-0.00300877,0.02537965,-0.00041827,0.10132946,53.5604,4.62339349,12.211976,-14.7178,23.2915,,,,,,,,,,,394.32
2022-11-18,-0.03077196,0.00454189,-0.04101071,-0.00622239,0.03005377,50.1045,4.5384654,11.680406,12.1185,6.8623,,,,,,,,,,,382.186
2022-11-18,0.03674651,0.00484378,0.03826783,-0.00569636,0.09095965,53.8186,4.56698821,11.954234,-8.351,25.0146,,,,,,,,,,,396.23
2022-11-21,-0.03895212,-0.00363697,-0.0372026,-0.00134013,0.01237837,49.4611,4.40847508,11.35536,50.6458,2.5854,,,,,,,,,,,380.796
2022-11-21,0.03614534,-0.00421472,0.03706585,-0.00091158,0.07606881,53.1075,4.35058975,11.609549,-12.8019,23.7635,,,,,,,,,,,394.56
2022-11-22,-0.02189781,0.01345602,-0.0213025,0.00353651,0.01555222,50.6377,4.21104838,11.173867,25.4596,6.9291,,,,,,,,,,,385.92
2022-11-22,0.03614739,0.01345803,0.04627066,0.00336236,0.08469914,54.3306,4.24060786,11.385376,-52.7527,25.5486,,,,,,,,,,,399.87
2022-11-23,-0.02880436,0.00630182,-0.01988239,0.01762459,0.0168146,50.9419,4.18117875,10.830707,24.4115,6.5698,,,,,,,,,,,388.352
2022-11-23,0.03576137,0.00592693,0.05631362,0.017016,0.11408084,54.6175,4.28113386,11.09837,-41.0798,26.5595,,,,,,,,,,,402.24
2022-11-25,-0.03474294,-0.00022402,-0.01595448,0.02052,0.03767004,50.516,4.24302757,10.403844,36.6484,3.5027,,,,,,,,,,,388.265
2022-11-25,0.03604497,4.972e-05,0.04234038,0.02013593,0.05609712,54.2233,4.333996,10.705355,-36.5259,25.6477,,,,,,,,,,,402.26
2022-11-28,-0.05019142,-0.0159556,-0.04451447,-0.00030352,-0.03147141,48.5699,4.16909953,10.451401,68.7647,2.6533,,,,,,,,,,,382.07
2022-11-28,0.03619756,-0.01581067,0.01943598,-0.00083285,0.02943738,52.243,4.0636234,11.041301,-19.4683,20.5351,,,,,,,,,,,395.9
2022-11-29,-0.03659005,-0.00171696,-0.05177506,0.00162292,-0.04287578,48.348,3.76054253,10.538351,39.6388,-0.793,,,,,,,,,,,381.414
2022-11-29,0.03647218,-0.00145239,0.01818346,0.00193887,0.03676303,52.0455,3.56286568,10.917469,-25.1174,18.9082,,,,,,,,,,,395.325
2022-11-30,-0.00479858,0.03149858,-0.02195595,0.01945481,-0.00377798,51.504,3.40323055,11.151935,-17.5885,10.8643,,,,,,,,,,,393.428
2022-11-30,0.03564057,0.03067097,0.06642762,0.01895616,0.05952257,55.2129,3.49176375,11.362654,-55.2916,28.227,,,,,,,,,,,407.45
2022-12-01,-0.03512333,-0.00073457,-0.00697398,0.01232645,-0.01352721,50.9316,3.49492091,10.926036,33.2133,11.373,,,,,,,,,,,393.139
2022-12-01,0.03630014,-9.817e-05,0.06815691,0.01285302,0.06756353,54.7036,3.66412036,11.347105,-22.8475,28.5568,,,,,,,,,,,407.41
2022-12-02,-0.03614295,-0.00115481,-0.00667805,0.01138398,-0.00714268,50.3986,3.68524213,10.945169,31.2757,14.423,,,,,,,,,,,392.685
2022-12-02,0.0360849,-0.00136226,0.03412823,0.01142296,0.06938217,54.1389,3.83011911,11.245157,-27.1756,30.6501,,,,,,,,,,,406.855
2022-12-05,-0.05219058,-0.01798897,-0.05357467,0.00929411,-0.02206076,48.2655,3.69746308,11.062288,56.483,13.3643,,,,,,,,,,,385.621
2022-12-05,0.03627655,-0.01780733,0.01645983,0.00937105,0.04559037,51.9629,3.61256784,11.649911,-13.4611,22.3179,,,,,,,,,,,399.61
2022-12-06,-0.04891519,-0.01441312,-0.06712403,-0.00354208,-0.04080206,46.9172,3.24196375,11.414203,39.3045,4.9885,,,,,,,,,,,380.063
2022-12-06,0.03648606,-0.01421386,0.00317048,-0.00352874,0.03449091,50.5832,2.92556136,12.02226,-16.7389,20.6103,,,,,,,,,,,393.93
2022-12-07,-0.03684411,-0.00170235,-0.06744172,-0.03561516,-0.038382,46.9299,2.42148754,11.42567,27.5254,4.0907,,,,,,,,,,,379.416
2022-12-07,0.03609231,-0.00208159,0.01942062,-0.0351945,0.0186308,50.5581,2.03917001,11.766979,-23.3733,18.9562,,,,,,,,,,,393.11
2022-12-08,-0.02727481,0.00783309,-0.04309702,-0.02734656,-0.04371921,47.8025,1.57749773,11.230052,14.0704,3.0258,,,,,,,,,,,382.388
2022-12-08,0.0359504,0.00769505,0.04228773,-0.02767482,0.0200411,51.4558,1.30601899,11.495905,-30.4503,20.6596,,,,,,,,,,,396.135
2022-12-09,-0.04191248,-0.00746885,-0.03654964,-0.03349504,-0.05645386,47.1624,0.90011339,10.994055,35.3286,-0.8105,,,,,,,,,,,379.532
2022-12-09,0.03626308,-0.00716927,0.0365799,-0.03332883,0.01295507,50.8253,0.64875896,11.499337,-19.8312,17.4802,,,,,,,,,,,393.295
2022-12-12,-0.02108087,0.01441776,-0.02062018,-0.00160002,-0.04289763,48.6379,0.37369391,11.081884,5.1706,2.0934,,,,,,,,,,,385.004
2022-12-12,0.03610612,0.0142641,0.04319435,-0.00176422,0.04406261,52.3414,0.31911749,11.283607,-38.9298,22.0525,,,,,,,,,,,398.905
2022-12-13,-0.0275429,0.00756875,-0.02074293,0.02066763,-0.02016166,49.3147,0.22958154,11.305135,16.0195,3.2189,,,,,,,,,,,387.918
2022-12-13,0.03637882,0.00783395,0.05927827,0.02056203,0.0540515,53.0686,0.34745272,12.097054,-28.3979,18.9753,,,,,,,,,,,402.03
2022-12-14,-0.04127055,-0.0063931,-0.01997737,0.01587176,-0.0250098,48.5187,0.32363608,11.889407,33.7259,3.6769,,,,,,,,,,,385.438
2022-12-14,0.03619778,-0.00656667,0.03736585,0.01597517,0.01515398,52.2277,0.43411916,12.463164,-20.0035,19.4779,,,,,,,,,,,399.39
2022-12-15,-0.05854178,-0.02446308,-0.05739712,-0.01668201,-0.0771653,46.2183,0.24896733,12.394723,37.7621,4.8271,,,,,,,,,,,376.009
2022-12-15,0.03670391,-0.02398658,0.00487732,-0.01596678,-0.00846774,49.8839,0.1078427,12.880529,-9.4849,16.5221,,,,,,,,,,,389.81
2022-12-16,-0.04674072,-0.01175238,-0.07571574,-0.02092577,-0.08792126,45.4771,-0.28922382,12.58692,6.7184,4.644,,,,,,,,,,,371.59
2022-12-16,0.03164778,-0.01657218,-0.00541721,-0.02528636,-0.02377223,48.6314,-0.63761173,12.75214,-13.0867,16.5962,,,,,,,,,,,383.35
2022-12-19,-0.03889396,-0.00847708,-0.07749318,-0.04302293,-0.09441939,45.0711,-1.17365286,12.236987,12.2849,3.6043,,,,,,,,,,,368.44
2022-12-19,0.03137553,-0.00873875,0.01061411,-0.04739224,-0.01457649,48.2353,-1.6121032,12.458631,-11.1285,16.7304,,,,,,,,,,,380.0
2022-12-20,-0.02909474,0.00136793,-0.05352864,-0.0489124,-0.07673982,45.5337,-2.13911893,11.881586,9.7872,3.0897,,,,,,,,,,,368.944
2022-12-20,0.03129472,0.00128947,0.02395113,-0.05357809,0.0011235,48.7613,-2.50493353,11.979401,-12.7074,19.2185,,,,,,,,,,,380.49
2022-12-21,-0.01584799,0.01495078,-0.0231903,-0.02848188,-0.04942502,47.1885,-2.84102966,11.618015,0.5249,5.943,,,,,,,,,,,374.46
2022-12-21,0.03116488,0.01482299,0.04801325,-0.03320063,0.01769562,50.515,-2.9482168,11.709943,-17.6777,21.9597,,,,,,,,,,,386.13
2022-12-22,-0.0440577,-0.01426588,-0.02863684,-0.01832669,-0.06103126,45.9694,-3.17100623,11.690875,15.596,9.5444,,,,,,,,,,,369.118
2022-12-22,0.03145877,-0.01398493,0.03194523,-0.0232934,-0.00433591,49.3216,-3.2620839,11.873456,-9.775,24.4422,,,,,,,,,,,380.73
2022-12-23,-0.02492317,0.00575155,-0.02430813,-0.00093921,-0.06284221,46.7681,-3.40978926,11.384637,8.8548,12.9824,,,,,,,,,,,371.241
2022-12-23,0.03100142,0.0053056,0.02213855,-0.00156515,0.00847886,50.1399,-3.39385383,11.414235,-23.3571,27.5386,,,,,,,,,,,382.75
2022-12-27,-0.03389419,-0.00394353,-0.04235102,0.00362881,-0.05979735,46.5598,-3.47542823,10.848932,25.4318,12.8114,,,,,,,,,,,369.777
2022-12-27,0.03125668,-0.00369693,0.03309782,0.00351316,-0.00952977,49.9861,-3.42152131,11.023866,-29.7818,25.9351,,,,,,,,,,,381.335
2022-12-28,-0.04235908,-0.01242641,-0.04083734,-0.01019667,-0.08453893,45.5871,-3.53543654,10.734304,59.7379,7.627,,,,,,,,,,,365.182
2022-12-28,0.03151305,-0.01218089,0.0146778,-0.00998712,-0.02894426,49.0287,-3.55690643,11.263854,-18.0986,20.7056,,,,,,,,,,,376.69
2022-12-29,-0.01310096,0.01799924,-0.02872632,-0.00722374,-0.07530533,47.6372,-3.58993602,11.006435,-4.3196,9.0225,,,,,,,,,,,371.755
2022-12-29,0.0312437,0.01773341,0.03675999,-0.00714785,-0.00536532,51.1512,-3.43498681,11.11919,-48.2463,23.1261,,,,,,,,,,,383.37
2022-12-30,-0.03285077,-0.00263345,-0.02768956,0.00449179,-0.07164426,47.4342,-3.3634397,10.677819,35.7938,8.8876,,,,,,,,,,,370.776
2022-12-30,0.03153926,-0.0023476,0.04734078,0.00457017,0.0171831,50.9951,-3.15368114,10.757547,-28.4652,25.1829,,,,,,,,,,,382.47
2023-01-03,-0.03465631,-0.00421009,-0.0198439,-0.00545737,-0.05283343,47.1003,-3.07257811,10.603365,39.1764,9.3915,,,,,,,,,,,369.215
2023-01-03,0.0317024,-0.00405261,0.02465333,-0.00478119,0.02510832,50.6824,-2.88261597,11.075267,-29.5586,25.0799,,,,,,,,,,,380.92
2023-01-04,-0.02324373,0.00772179,-0.02948588,0.00619022,-0.02943524,48.0328,-2.7690715,10.704177,18.3401,12.0104,,,,,,,,,,,372.066
2023-01-04,0.03140303,0.00742938,0.03499148,0.00633301,0.04155358,51.6267,-2.51665367,10.922021,-38.9665,24.2964,,,,,,,,,,,383.75
2023-01-05,-0.04151401,-0.01141464,-0.03830627,0.00722106,-0.03205526,46.8674,-2.43885871,10.498305,73.9615,6.2387,,,,,,,,,,,367.819
2023-01-05,0.03132247,-0.01149186,0.02742305,0.00703496,0.02817772,50.4266,-2.28522264,10.749212,-23.6797,20.4847,,,,,,,,,,,379.34
2023-01-06,-0.00813518,0.02293247,-0.01224929,0.01210206,-0.01113301,49.4706,-2.13613153,10.689268,-18.0552,11.0468,,,,,,,,,,,376.254
2023-01-06,0.03124485,0.02285549,0.04285261,0.01210319,0.03618544,53.1167,-1.80527593,10.853321,-50.9311,25.6487,,,,,,,,,,,388.01
2023-01-09,-0.03084714,-0.00056611,-0.0200886,0.01419995,-0.02612851,49.2224,-1.56468167,10.508798,31.4993,8.7534,,,,,,,,,,,376.041
2023-01-09,0.03153645,-0.0002835,0.05459479,0.01419719,0.05088346,52.9065,-1.20050419,11.015241,-13.0982,22.9171,,,,,,,,,,,387.9
2023-01-10,-0.02377417,0.00701253,-0.00174514,0.02563005,-0.00538965,49.876,-0.92235335,10.541295,16.6825,8.9203,,,,,,,,,,,378.678
2023-01-10,0.03148321,0.00696056,0.0381285,0.02541216,0.05214672,53.5781,-0.52039269,10.64206,-30.714,25.9071,,,,,,,,,,,390.6
2023-01-11,-0.01826165,0.01264663,-0.01170846,0.03064241,0.00187329,51.1442,-0.17451864,10.239055,7.4554,12.8257,,,,,,,,,,,383.467
2023-01-11,0.03150988,0.01267281,0.05187998,0.03074919,0.06969876,54.883,0.31124508,10.373623,-29.0847,25.1371,,,,,,,,,,,395.55
2023-01-12,-0.02701808,0.00364047,-0.00782934,0.04633801,0.00925171,51.1542,0.68801017,10.065864,21.2404,9.797,,,,,,,,,,,384.863
2023-01-12,0.03161385,0.00374163,0.04846334,0.04663363,0.08721131,54.9102,1.16925564,10.318088,-17.2236,29.0906,,,,,,,,,,,397.03
2023-01-13,-0.02688462,0.0038793,-0.01086534,0.02684888,0.02566036,51.1913,1.51779731,9.99251,17.2637,15.1742,,,,,,,,,,,386.356
2023-01-13,0.03140627,0.0036773,0.03917677,0.02700961,0.07191564,54.9283,1.95502319,10.187617,-21.3444,31.2896,,,,,,,,,,,398.49
2023-01-17,-0.03222415,-0.00182992,-0.02503097,0.02555041,0.00594465,50.52,2.21558797,9.686358,23.4755,11.6363,,,,,,,,,,,385.649
2023-01-17,0.03137827,-0.00185701,0.03348464,0.02539314,0.07275012,54.2466,2.53978036,10.033119,-15.7375,27.456,,,,,,,,,,,397.75
2023-01-18,-0.04573224,-0.01578897,-0.04400171,0.00232916,-0.00760844,48.3515,2.59085911,9.947896,40.0155,5.4713,,,,,,,,,,,379.56
2023-01-18,0.03169459,-0.01548712,0.01354709,0.00253456,0.06060155,52.0619,2.65410442,10.704475,3.9563,19.6081,,,,,,,,,,,391.59
2023-01-19,-0.03777676,-0.00727948,-0.054438,-0.01739393,-0.0108238,47.5393,2.47959715,10.249155,57.9417,3.2076,,,,,,,,,,,376.797
2023-01-19,0.03124494,-0.00771215,0.00757424,-0.01764632,0.04435772,51.1745,2.34739898,10.535858,-20.9002,17.3935,,,,,,,,,,,388.57
2023-01-20,-0.0122346,0.01862807,-0.03503206,-0.00272045,0.00017199,49.6775,2.16745187,10.33044,-5.3521,5.6411,,,,,,,,,,,383.816
2023-01-20,0.03145778,0.0188383,0.0430235,-0.00287132,0.07631743,53.4055,2.15470334,10.46498,-44.7546,22.1705,,,,,,,,,,,395.89
2023-01-23,-0.01886635,0.01199794,-0.00809265,0.00534481,0.02393895,50.8938,2.12334541,10.212124,11.2608,8.7446,,,,,,,,,,,388.421
2023-01-23,0.03132941,0.01187198,0.06314541,0.00526989,0.06467971,54.6371,2.27127704,10.497972,-33.0671,25.6326,,,,,,,,,,,400.59
2023-01-24,-0.03141616,-0.001071,-0.00145405,0.00610918,-1.289e-05,50.3614,2.31786606,9.998832,28.1681,10.6283,,,,,,,,,,,388.005
2023-01-24,0.03145578,-0.0009486,0.04271318,0.00618479,0.06427225,54.1119,2.48793398,10.223201,-25.6202,28.271,,,,,,,,,,,400.21
2023-01-25,-0.03013418,0.00037371,-0.01955089,0.02263147,0.0006445,50.085,2.52840008,10.002972,25.8152,15.8402,,,,,,,,,,,388.15
2023-01-25,0.03116063,8.745e-05,0.0304412,0.0221022,0.0569534,53.7985,2.6727189,10.183474,-26.281,28.9464,,,,,,,,,,,400.245
2023-01-26,-0.01956052,0.0109906,-0.0204049,0.04145203,0.00464926,51.146,2.74356637,9.805369,10.5978,14.2898,,,,,,,,,,,392.416
2023-01-26,0.03143093,0.01125561,0.04315666,0.04163986,0.05550152,54.9171,2.95517809,9.997414,-28.1595,30.5011,,,,,,,,,,,404.75
2023-01-27,-0.0282446,0.00229858,-0.01722096,0.02475665,-0.00564278,50.9885,3.05479877,9.620456,23.4207,12.4568,,,,,,,,,,,393.318
2023-01-27,0.03143004,0.00229771,0.04516295,0.02472909,0.05408938,54.7575,3.26926933,9.992352,-16.0816,30.2164,,,,,,,,,,,405.68
2023-01-30,-0.04263705,-0.0125471,-0.02963685,-9.783e-05,-0.02177921,49.0713,3.2610678,9.664327,35.5787,10.2818,,,,,,,,,,,388.383
2023-01-30,0.03153331,-0.01244824,0.02093187,9.985e-05,0.0369452,52.808,3.30169077,10.168089,-10.1789,24.1809,,,,,,,,,,,400.63
2023-01-31,-0.0163168,0.01470198,-0.02632983,0.01569052,-0.01103415,50.6709,3.25896722,9.863226,3.2153,9.0703,,,,,,,,,,,394.093
2023-01-31,0.03148242,0.01465192,0.03351487,0.01571675,0.0540673,54.4396,3.35676193,10.045638,-28.8635,24.8678,,,,,,,,,,,406.5
2023-02-01,-0.02021648,0.01062947,-0.01823605,0.02610331,0.00133752,51.6261,3.39874006,10.136664,23.469,12.5681,,,,,,,,,,,398.282
2023-02-01,0.03105337,0.0102091,0.05733258,0.02599658,0.08191063,55.3648,3.59311068,10.510331,-19.2847,27.7646,,,,,,,,,,,410.65
2023-02-02,-0.01600146,0.01455501,0.00860894,0.02972101,0.03189305,53.0202,3.75978284,10.306736,7.8205,15.5537,,,,,,,,,,,404.079
2023-02-02,0.03130823,0.0148058,0.05744076,0.02959852,0.10598014,56.8122,4.09362692,10.584183,-19.9162,31.757,,,,,,,,,,,416.73
2023-02-03,-0.04066422,-0.01062911,-0.01652153,0.01643962,0.02885966,50.8872,4.23505673,10.24817,28.668,15.2393,,,,,,,,,,,399.784
2023-02-03,0.03133192,-0.01060639,0.03522128,0.01634293,0.0742387,54.652,4.43866348,10.739444,-5.2272,27.1632,,,,,,,,,,,412.31
2023-02-06,-0.03630521,-0.0061108,-0.03240959,0.02306486,0.00366516,49.7445,4.42162986,10.273055,40.5932,11.1956,,,,,,,,,,,397.341
2023-02-06,0.03173345,-0.00572385,0.01452934,0.02326336,0.05542697,53.5298,4.45828751,10.531337,-18.2871,23.2799,,,,,,,,,,,409.95
2023-02-07,-0.01808025,0.01307945,-0.03405562,0.02142895,0.00486283,51.0935,4.39826068,10.416241,4.6043,11.9913,,,,,,,,,,,402.538
2023-02-07,0.03157963,0.01292841,0.03868589,0.02152522,0.07021817,54.8858,4.47356861,10.668795,-33.3001,26.0248,,,,,,,,,,,415.25
2023-02-08,-0.04121373,-0.01093561,-0.03437705,-0.00036657,-0.00518228,49.339,4.34651393,10.286738,39.8817,8.0026,,,,,,,,,,,398.136
2023-02-08,0.03155706,-0.01095725,0.033621,0.00012176,0.0580961,53.0873,4.28982741,10.722971,-14.0818,25.2953,,,,,,,,,,,410.7
2023-02-09,-0.0389944,-0.00866789,-0.03723625,-0.02324793,-0.01389149,48.1926,4.01493052,10.582759,38.4468,7.005,,,,,,,,,,,394.685
2023-02-09,0.03158215,-0.00864378,0.0114573,-0.02298851,0.03754689,51.9092,3.80739512,11.245776,-12.9746,22.0917,,,,,,,,,,,407.15
2023-02-10,-0.02835319,0.00233351,-0.04730644,-0.01045064,-0.02259172,48.4431,3.46010433,10.687507,26.6382,6.8728,,,,,,,,,,,395.606
2023-02-10,0.03135443,0.00211224,0.02480057,-0.01042905,0.037354,52.141,3.23343544,10.840828,-19.2169,19.3247,,,,,,,,,,,408.01
2023-02-13,-0.01901914,0.01173895,-0.02544436,0.00732117,-0.01338493,49.7376,2.96307644,10.420769,17.2461,4.492,,,,,,,,,,,400.25
2023-02-13,0.0312055,0.01159285,0.04574534,0.00680571,0.06271387,53.4563,2.8720232,10.584285,-47.5351,22.2921,,,,,,,,,,,412.74
2023-02-14,-0.03070941,-0.00046221,-0.01740145,-0.00614352,-0.00141028,49.4573,2.68936036,10.295336,37.2813,7.5391,,,,,,,,,,,400.065
2023-02-14,0.03163236,-4.846e-05,0.04326021,-0.00609272,0.04726549,53.2201,2.65462742,10.628169,-37.081,25.6422,,,,,,,,,,,412.72
2023-02-15,-0.0275126,0.00324947,-0.01628637,0.00811029,-0.01263223,49.6484,2.527222,10.196871,29.7025,11.2538,,,,,,,,,,,401.365
2023-02-15,0.03136796,0.00299234,0.0342411,0.00792549,0.03935151,53.384,2.54351613,10.367809,-40.1423,28.9913,,,,,,,,,,,413.955
2023-02-16,-0.04376563,-0.01377051,-0.04095072,0.00292132,-0.03606965,47.8793,2.35418083,10.042609,68.6527,7.2301,,,,,,,,,,,395.838
2023-02-16,0.03140679,-0.01373338,0.02050917,0.00275083,0.01037173,51.5697,2.23886592,10.544708,-22.3059,22.4465,,,,,,,,,,,408.27
